donor_id,age_group,location,donor_type,donation_count,total_donations,average_donation,campaign_count,days_since_last_donation,days_since_first_donation,avg_days_between_donations,donations_last_30_days,revenue_last_30_days,donations_last_90_days,revenue_last_90_days,donations_last_365_days,revenue_last_365_days,donor_tenure_days,frequency_velocity_365d,monetary_velocity_365d,short_term_momentum,recency_tenure_ratio
DNR-08646,65+,OH,Individual,6.0,995.9300000000001,165.98833333333334,6.0,161.0,1471.0,262.0,0.0,0.0,0.0,0.0,1.0,306.18,1674,0.16666666666666666,0.30743124516783304,0.0,0.0961768219832736
DNR-08647,35-44,MI,Individual,9.0,3146.7200000000003,349.6355555555556,9.0,188.0,1044.0,107.0,0.0,0.0,0.0,0.0,3.0,2178.7,1052,0.3333333333333333,0.6923717394620429,0.0,0.17870722433460076
DNR-08648,18-24,GA,Individual,6.0,3722.8300000000004,620.4716666666667,6.0,2.0,91.0,17.8,2.0,66.71000000000001,5.0,3654.7300000000005,6.0,3722.8300000000004,110,1.0,1.0,2.857142857142857,0.01818181818181818
DNR-08649,55-64,TX,Individual,9.0,1554.96,172.77333333333334,8.0,92.0,540.0,56.0,0.0,0.0,0.0,0.0,6.0,1430.18,633,0.6666666666666666,0.919753562792612,0.0,0.14533965244865718
DNR-08650,25-34,NC,Individual,7.0,3191.51,455.93,6.0,53.0,248.0,32.5,0.0,0.0,1.0,48.9,7.0,3191.51,268,1.0,1.0,0.5,0.19776119402985073
DNR-08651,65+,WA,Individual,4.0,543.55,135.8875,4.0,104.0,288.0,61.333333333333336,0.0,0.0,0.0,0.0,4.0,543.5500000000001,424,1.0,1.0000000000000002,0.0,0.24528301886792453
DNR-08652,55-64,NY,Individual,6.0,541.26,90.21,6.0,31.0,399.0,73.6,0.0,0.0,1.0,79.01,4.0,203.63,422,0.6666666666666666,0.37621475815689315,0.8,0.07345971563981042
DNR-08653,25-34,MI,Individual,5.0,877.51,175.502,4.0,74.0,1089.0,253.75,0.0,0.0,1.0,66.5,2.0,403.85,1653,0.4,0.4602226755250653,1.3333333333333333,0.04476709013914096
DNR-08654,45-54,NC,Individual,5.0,1111.36,222.272,5.0,236.0,616.0,95.0,0.0,0.0,0.0,0.0,3.0,721.64,687,0.6,0.6493305499568097,0.0,0.3435225618631732
DNR-08655,45-54,GA,Individual,3.0,2381.53,793.8433333333334,3.0,31.0,818.0,393.5,0.0,0.0,1.0,2307.5,2.0,2334.33,925,0.6666666666666666,0.9801808081359461,1.3333333333333333,0.03351351351351351
DNR-08656,55-64,WA,Individual,2.0,156.87,78.435,2.0,482.0,641.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,1824,0.0,0.0,0.0,0.2642543859649123
DNR-08657,55-64,PA,Individual,5.0,2687.11,537.422,5.0,93.0,827.0,183.5,0.0,0.0,0.0,0.0,2.0,134.23,1007,0.4,0.0499532955480051,0.0,0.09235352532274081
DNR-08658,35-44,CA,Individual,2.0,527.4300000000001,263.71500000000003,2.0,586.0,1070.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,1477,0.0,0.0,0.0,0.3967501692620176
DNR-08659,35-44,IL,Foundation,2.0,21754.23,10877.115,2.0,81.0,318.0,237.0,0.0,0.0,1.0,2094.31,2.0,21754.23,343,1.0,1.0,1.3333333333333333,0.23615160349854228
DNR-08660,25-34,NC,Individual,3.0,173.74,57.913333333333334,3.0,295.0,1585.0,645.0,0.0,0.0,0.0,0.0,1.0,23.75,1707,0.3333333333333333,0.13669851502244731,0.0,0.17281780902167546
DNR-08661,35-44,OH,Individual,7.0,3506.24,500.89142857142855,7.0,121.0,629.0,84.66666666666667,0.0,0.0,0.0,0.0,5.0,3310.61,641,0.7142857142857143,0.9442051884639957,0.0,0.18876755070202808
DNR-08662,45-54,IL,Individual,12.0,3690.01,307.50083333333333,12.0,65.0,695.0,57.27272727272727,0.0,0.0,1.0,221.03,6.0,807.1,899,0.5,0.21872569451031298,0.5714285714285714,0.07230255839822025
DNR-08663,18-24,CA,Individual,3.0,109.8,36.6,3.0,541.0,859.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,982,0.0,0.0,0.0,0.5509164969450102
DNR-08664,55-64,NY,Individual,5.0,471.34999999999997,94.27,4.0,342.0,1415.0,268.25,0.0,0.0,0.0,0.0,1.0,67.3,1639,0.2,0.14278137265301794,0.0,0.20866381940207443
DNR-08665,18-24,CA,Individual,4.0,2707.08,676.77,4.0,170.0,1464.0,431.3333333333333,0.0,0.0,0.0,0.0,2.0,2628.2200000000003,1722,0.5,0.9708689805990219,0.0,0.09872241579558652
DNR-08666,35-44,CO,Individual,6.0,630.71,105.11833333333334,6.0,45.0,703.0,131.6,0.0,0.0,1.0,42.15,1.0,42.15,810,0.16666666666666666,0.06682944617970224,2.0,0.05555555555555555
DNR-08667,18-24,PA,Individual,3.0,2039.24,679.7466666666667,3.0,480.0,674.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,1465,0.0,0.0,0.0,0.32764505119453924
DNR-08668,35-44,WA,Individual,5.0,312.64,62.528,5.0,118.0,402.0,71.0,0.0,0.0,0.0,0.0,4.0,274.64,464,0.8,0.8784544524053224,0.0,0.2543103448275862
DNR-08669,25-34,WA,Foundation,5.0,81141.65000000001,16228.330000000002,5.0,64.0,247.0,45.75,0.0,0.0,1.0,19266.24,5.0,81141.65,265,1.0,0.9999999999999998,0.6666666666666666,0.24150943396226415
DNR-08670,25-34,WA,Individual,5.0,1745.28,349.056,5.0,72.0,526.0,113.5,0.0,0.0,1.0,34.8,3.0,137.16,561,0.6,0.07858910891089109,1.0,0.12834224598930483
DNR-08671,55-64,PA,Individual,9.0,1247.8600000000001,138.65111111111113,9.0,194.0,1295.0,137.625,0.0,0.0,0.0,0.0,2.0,137.75,1474,0.2222222222222222,0.11038898594393601,0.0,0.13161465400271372
DNR-08672,35-44,WA,Individual,4.0,2547.0400000000004,636.7600000000001,3.0,227.0,495.0,89.33333333333333,0.0,0.0,0.0,0.0,2.0,2457.7400000000002,548,0.5,0.9649396947044412,0.0,0.4142335766423358
DNR-08673,45-54,PA,Individual,8.0,1099.32,137.415,7.0,62.0,719.0,93.85714285714286,0.0,0.0,1.0,71.74,3.0,338.26,883,0.375,0.3076993050249245,1.0,0.07021517553793885
DNR-08674,45-54,PA,Individual,10.0,710.25,71.025,8.0,57.0,513.0,50.666666666666664,0.0,0.0,2.0,118.31,8.0,507.84000000000003,516,0.8,0.7150158394931363,0.8888888888888888,0.11046511627906977
DNR-08675,65+,CO,Corporate,6.0,26973.46,4495.576666666667,5.0,200.0,565.0,73.0,0.0,0.0,0.0,0.0,3.0,10766.93,608,0.5,0.39916755210492094,0.0,0.32894736842105265
DNR-08676,55-64,PA,Individual,7.0,833.6,119.08571428571429,7.0,54.0,939.0,147.5,0.0,0.0,1.0,70.44,4.0,327.6,1193,0.5714285714285714,0.3929942418426104,0.8,0.04526404023470243
DNR-08677,45-54,MI,Individual,4.0,757.3000000000001,189.32500000000002,4.0,253.0,1411.0,386.0,0.0,0.0,0.0,0.0,2.0,573.98,1517,0.5,0.7579294863330251,0.0,0.16677653263019115
DNR-08678,45-54,TX,Individual,5.0,265.24,53.048,4.0,44.0,197.0,38.25,0.0,0.0,2.0,96.17,5.0,265.23999999999995,263,1.0,0.9999999999999998,1.3333333333333333,0.16730038022813687
DNR-08679,35-44,CA,Individual,5.0,355.77,71.154,5.0,6.0,591.0,146.25,1.0,62.79,1.0,62.79,1.0,62.79,1711,0.2,0.1764904292098828,2.0,0.0035067212156633548
DNR-08680,25-34,IL,Individual,4.0,232.72,58.18,3.0,232.0,897.0,221.66666666666666,0.0,0.0,0.0,0.0,1.0,34.62,1111,0.25,0.14876246132691645,0.0,0.20882088208820881
DNR-08681,55-64,PA,Foundation,4.0,29669.93,7417.4825,4.0,1043.0,1670.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,1746,0.0,0.0,0.0,0.5973654066437571
DNR-08682,65+,FL,Corporate,6.0,40250.29,6708.381666666667,6.0,52.0,1534.0,296.4,0.0,0.0,1.0,6248.12,2.0,14092.39,1636,0.3333333333333333,0.350118968086938,1.3333333333333333,0.03178484107579462
DNR-08683,65+,FL,Foundation,6.0,92723.85,15453.975,6.0,39.0,818.0,155.8,0.0,0.0,1.0,23597.8,2.0,25075.25,887,0.3333333333333333,0.2704293447694417,1.3333333333333333,0.043968432919954906
DNR-08684,35-44,OH,Individual,3.0,1514.98,504.99333333333334,3.0,5.0,44.0,19.5,2.0,1497.27,3.0,1514.98,3.0,1514.98,48,1.0,1.0,3.0,0.10416666666666667
DNR-08685,55-64,MI,Individual,8.0,1748.33,218.54125,7.0,17.0,268.0,35.857142857142854,1.0,98.69,4.0,246.98000000000002,8.0,1748.33,308,1.0,1.0,1.7777777777777777,0.05519480519480519
DNR-08686,25-34,WA,Individual,5.0,255.8,51.160000000000004,5.0,140.0,534.0,98.5,0.0,0.0,0.0,0.0,2.0,45.25,910,0.4,0.17689601250977324,0.0,0.15384615384615385
DNR-08687,18-24,NC,Individual,5.0,325.15,65.03,5.0,40.0,935.0,223.75,0.0,0.0,1.0,94.77,2.0,143.78,1055,0.4,0.4421959095801938,1.3333333333333333,0.037914691943127965
DNR-08688,55-64,GA,Individual,7.0,413.48,59.06857142857143,6.0,306.0,969.0,110.5,0.0,0.0,0.0,0.0,1.0,40.17,1171,0.14285714285714285,0.09715101093160491,0.0,0.26131511528608026
DNR-08689,18-24,PA,Individual,3.0,88.22,29.406666666666666,3.0,88.0,1168.0,540.0,0.0,0.0,1.0,27.55,1.0,27.55,1210,0.3333333333333333,0.3122874631602811,2.0,0.07272727272727272
DNR-08690,45-54,NC,Individual,5.0,979.78,195.956,4.0,11.0,612.0,150.25,1.0,318.88,1.0,318.88,4.0,941.52,760,0.8,0.9609504174406499,0.8,0.014473684210526316
DNR-08691,25-34,MI,Individual,7.0,7373.26,1053.3228571428572,6.0,26.0,360.0,55.666666666666664,1.0,1447.19,4.0,2035.28,7.0,7373.26,784,1.0,1.0,2.0,0.03316326530612245
DNR-08692,25-34,PA,Individual,7.0,1054.8600000000001,150.69428571428574,7.0,31.0,1215.0,197.33333333333334,0.0,0.0,1.0,50.13,1.0,50.13,1755,0.14285714285714285,0.04752289403333143,2.0,0.017663817663817662
DNR-08693,35-44,NY,Individual,6.0,621.84,103.64,6.0,41.0,793.0,150.4,0.0,0.0,1.0,90.25,5.0,546.6899999999999,796,0.8333333333333334,0.879148977228869,0.6666666666666666,0.05150753768844221
DNR-08694,25-34,PA,Individual,7.0,3813.37,544.7671428571429,7.0,60.0,325.0,44.166666666666664,0.0,0.0,1.0,44.24,7.0,3813.37,446,1.0,1.0,0.5,0.13452914798206278
DNR-08695,45-54,OH,Individual,7.0,1684.7200000000003,240.67428571428576,7.0,195.0,1623.0,238.0,0.0,0.0,0.0,0.0,1.0,28.78,1772,0.14285714285714285,0.01708295740538487,0.0,0.1100451467268623
DNR-08696,35-44,FL,Individual,3.0,355.93,118.64333333333333,3.0,253.0,1280.0,513.5,0.0,0.0,0.0,0.0,1.0,17.62,1398,0.3333333333333333,0.049504115977860814,0.0,0.18097281831187412
DNR-08697,35-44,MI,Individual,5.0,839.57,167.91400000000002,5.0,79.0,1172.0,273.25,0.0,0.0,1.0,60.9,1.0,60.9,1177,0.2,0.0725371321033386,2.0,0.06711979609175871
DNR-08698,25-34,CO,Individual,7.0,1425.69,203.67000000000002,7.0,42.0,1436.0,232.33333333333334,0.0,0.0,1.0,44.23,2.0,898.14,1603,0.2857142857142857,0.6299686467605159,1.3333333333333333,0.026200873362445413
DNR-08699,35-44,CO,Corporate,4.0,18362.37,4590.5925,4.0,570.0,1027.0,152.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1710,0.0,0.0,0.0,0.3333333333333333
DNR-08700,45-54,OH,Individual,5.0,1911.26,382.252,5.0,0.0,60.0,15.0,2.0,97.64,5.0,1911.2599999999998,5.0,1911.2599999999998,62,1.0,0.9999999999999999,3.3333333333333335,0.0
DNR-08701,35-44,NC,Individual,6.0,2059.46,343.24333333333334,6.0,60.0,386.0,65.2,0.0,0.0,1.0,71.79,5.0,1981.5900000000001,439,0.8333333333333334,0.9621891175356647,0.6666666666666666,0.1366742596810934
DNR-08702,35-44,FL,Major Donor,7.0,230502.89,32928.98428571429,7.0,67.0,394.0,54.5,0.0,0.0,2.0,86399.56,6.0,226114.41999999998,458,0.8571428571428571,0.9809613233048834,1.1428571428571428,0.1462882096069869
DNR-08703,25-34,MI,Individual,4.0,3781.5099999999998,945.3774999999999,4.0,69.0,127.0,19.333333333333332,0.0,0.0,3.0,3703.51,4.0,3781.51,150,1.0,1.0000000000000002,2.4,0.46
DNR-08704,45-54,NY,Individual,6.0,1519.9299999999998,253.32166666666663,6.0,30.0,848.0,163.6,1.0,26.3,1.0,26.3,2.0,40.59,983,0.3333333333333333,0.026705177212108456,1.3333333333333333,0.030518819938962362
DNR-08705,45-54,FL,Individual,8.0,1001.38,125.1725,8.0,11.0,112.0,14.428571428571429,3.0,448.43000000000006,7.0,988.1,8.0,1001.38,150,1.0,1.0,3.111111111111111,0.07333333333333333
DNR-08706,65+,NC,Individual,3.0,883.5600000000001,294.52000000000004,3.0,141.0,412.0,135.5,0.0,0.0,0.0,0.0,1.0,41.95,494,0.3333333333333333,0.04747838290551858,0.0,0.2854251012145749
DNR-08707,18-24,TX,Corporate,4.0,23929.49,5982.3725,4.0,526.0,1374.0,282.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1809,0.0,0.0,0.0,0.29076838032061914
DNR-08708,35-44,TX,Individual,3.0,891.04,297.0133333333333,3.0,299.0,1123.0,412.0,0.0,0.0,0.0,0.0,2.0,803.5,1524,0.6666666666666666,0.9017552522894595,0.0,0.19619422572178477
DNR-08709,65+,WA,Individual,3.0,2056.85,685.6166666666667,3.0,132.0,990.0,429.0,0.0,0.0,0.0,0.0,1.0,25.1,1118,0.3333333333333333,0.012203126139485137,0.0,0.11806797853309481
DNR-08710,55-64,IL,Individual,7.0,2967.6899999999996,423.95571428571424,7.0,256.0,1374.0,186.33333333333334,0.0,0.0,0.0,0.0,1.0,465.74,1552,0.14285714285714285,0.15693687683012716,0.0,0.16494845360824742
DNR-08711,55-64,NC,Individual,5.0,416.06000000000006,83.21200000000002,5.0,77.0,509.0,108.0,0.0,0.0,1.0,292.86,4.0,385.33,707,0.8,0.9261404605105031,0.8,0.10891089108910891
DNR-08712,35-44,NC,Corporate,4.0,25135.850000000002,6283.962500000001,4.0,19.0,36.0,5.666666666666667,3.0,22981.660000000003,4.0,25135.85,4.0,25135.85,45,1.0,0.9999999999999999,3.2,0.4222222222222222
DNR-08713,45-54,CA,Individual,3.0,194.24,64.74666666666667,3.0,36.0,56.0,10.0,0.0,0.0,3.0,194.24,3.0,194.24,56,1.0,1.0,3.0,0.6428571428571429
DNR-08714,35-44,WA,Individual,6.0,1352.82,225.47,6.0,0.0,60.0,12.0,3.0,158.18,6.0,1352.82,6.0,1352.82,78,1.0,1.0,3.4285714285714284,0.0
DNR-08715,45-54,GA,Individual,9.0,4041.26,449.0288888888889,8.0,50.0,1127.0,134.625,0.0,0.0,2.0,150.62,2.0,150.62,1303,0.2222222222222222,0.03727055423308572,2.6666666666666665,0.03837298541826554
DNR-08716,35-44,MI,Individual,2.0,297.88,148.94,1.0,172.0,583.0,411.0,0.0,0.0,0.0,0.0,1.0,69.51,1202,0.5,0.23334899959715324,0.0,0.14309484193011648
DNR-08717,65+,GA,Foundation,4.0,46980.59,11745.1475,4.0,237.0,743.0,168.66666666666666,0.0,0.0,0.0,0.0,1.0,10645.46,1319,0.25,0.22659272691126273,0.0,0.17968157695223655
DNR-08718,25-34,GA,Individual,5.0,3120.39,624.078,5.0,26.0,286.0,65.0,1.0,1961.7,3.0,2982.09,5.0,3120.3900000000003,350,1.0,1.0000000000000002,2.0,0.07428571428571429
DNR-08719,25-34,OH,Corporate,12.0,54670.259999999995,4555.855,12.0,3.0,184.0,16.454545454545453,3.0,17424.53,5.0,28007.92,12.0,54670.259999999995,200,1.0,1.0,1.5384615384615385,0.015
DNR-08720,35-44,NC,Individual,6.0,2546.11,424.3516666666667,6.0,97.0,1425.0,265.6,0.0,0.0,0.0,0.0,1.0,28.81,1666,0.16666666666666666,0.011315300595810863,0.0,0.05822328931572629
DNR-08721,35-44,TX,Individual,6.0,1822.2799999999997,303.7133333333333,6.0,375.0,1625.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,1729,0.0,0.0,0.0,0.21688837478311163
DNR-08722,25-34,GA,Individual,4.0,279.18,69.795,4.0,419.0,542.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,554,0.0,0.0,0.0,0.7563176895306859
DNR-08723,35-44,NC,Foundation,4.0,53719.049999999996,13429.762499999999,4.0,7.0,48.0,13.666666666666666,3.0,41396.81,4.0,53719.049999999996,4.0,53719.049999999996,56,1.0,1.0,3.2,0.125
DNR-08724,35-44,NC,Individual,4.0,160.53,40.1325,4.0,8.0,435.0,142.33333333333334,1.0,86.73,2.0,104.33000000000001,3.0,119.94000000000001,765,0.75,0.747150065408335,2.0,0.01045751633986928
DNR-08725,35-44,IL,Individual,1.0,62.96,62.96,1.0,190.0,190.0,,0.0,0.0,0.0,0.0,1.0,62.96,752,1.0,1.0,0.0,0.2526595744680851
DNR-08726,25-34,GA,Individual,4.0,668.6700000000001,167.16750000000002,4.0,198.0,1246.0,349.3333333333333,0.0,0.0,0.0,0.0,2.0,174.42000000000002,1256,0.5,0.2608461572973215,0.0,0.15764331210191082
DNR-08727,18-24,IL,Individual,5.0,272.76,54.552,5.0,83.0,268.0,46.25,0.0,0.0,1.0,39.97,5.0,272.76,273,1.0,1.0,0.6666666666666666,0.304029304029304
DNR-08728,45-54,TX,Individual,4.0,1996.52,499.13,4.0,804.0,1532.0,242.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1818,0.0,0.0,0.0,0.44224422442244227
DNR-08729,65+,FL,Foundation,1.0,9422.32,9422.32,1.0,111.0,111.0,,0.0,0.0,0.0,0.0,1.0,9422.32,348,1.0,1.0,0.0,0.31896551724137934
DNR-08730,65+,CO,Major Donor,1.0,43177.3,43177.3,1.0,169.0,169.0,,0.0,0.0,0.0,0.0,1.0,43177.3,975,1.0,1.0,0.0,0.17333333333333334
DNR-08731,35-44,CO,Foundation,4.0,60284.56,15071.14,4.0,137.0,716.0,193.0,0.0,0.0,0.0,0.0,1.0,15092.49,1154,0.25,0.25035415370038366,0.0,0.11871750433275563
DNR-08732,65+,CO,Individual,4.0,576.84,144.21,4.0,213.0,669.0,152.0,0.0,0.0,0.0,0.0,1.0,422.44,897,0.25,0.7323347895430274,0.0,0.23745819397993312
DNR-08733,35-44,FL,Individual,5.0,1561.31,312.262,5.0,312.0,615.0,75.75,0.0,0.0,0.0,0.0,1.0,1043.19,636,0.2,0.6681504633929201,0.0,0.49056603773584906
DNR-08734,25-34,IL,Individual,8.0,2851.28,356.41,7.0,33.0,732.0,99.85714285714286,0.0,0.0,1.0,19.43,3.0,165.82,770,0.375,0.05815633680312,1.0,0.04285714285714286
DNR-08735,35-44,IL,Major Donor,6.0,242649.89,40441.64833333334,5.0,23.0,91.0,13.6,2.0,65176.350000000006,5.0,201653.42,6.0,242649.89,103,1.0,1.0,2.857142857142857,0.22330097087378642
DNR-08736,35-44,WA,Individual,4.0,277.45,69.3625,4.0,1.0,272.0,90.33333333333333,1.0,78.02,1.0,78.02,4.0,277.45,846,1.0,1.0,0.8,0.001182033096926714
DNR-08737,65+,CA,Individual,5.0,855.44,171.08800000000002,5.0,235.0,960.0,181.25,0.0,0.0,0.0,0.0,1.0,42.72,1111,0.2,0.04993921256897035,0.0,0.21152115211521152
DNR-08738,55-64,TX,Individual,6.0,388.1,64.68333333333334,6.0,106.0,1074.0,193.6,0.0,0.0,0.0,0.0,1.0,16.3,1089,0.16666666666666666,0.041999484668899766,0.0,0.09733700642791551
DNR-08739,65+,NY,Individual,5.0,1330.3,266.06,5.0,92.0,369.0,69.25,0.0,0.0,0.0,0.0,4.0,1250.33,382,0.8,0.9398857400586333,0.0,0.24083769633507854
DNR-08740,45-54,PA,Individual,8.0,3238.25,404.78125,8.0,23.0,147.0,17.714285714285715,2.0,493.65,4.0,2568.89,8.0,3238.25,165,1.0,1.0,1.7777777777777777,0.1393939393939394
DNR-08741,18-24,PA,Individual,4.0,500.87,125.2175,4.0,85.0,274.0,63.0,0.0,0.0,1.0,41.07,4.0,500.87,570,1.0,1.0,0.8,0.14912280701754385
DNR-08742,18-24,CO,Individual,4.0,2217.7599999999998,554.4399999999999,4.0,126.0,807.0,227.0,0.0,0.0,0.0,0.0,1.0,69.02,1351,0.25,0.031121491955847343,0.0,0.09326424870466321
DNR-08743,65+,FL,Individual,5.0,754.0600000000001,150.812,5.0,459.0,1164.0,176.25,0.0,0.0,0.0,0.0,0.0,0.0,1559,0.0,0.0,0.0,0.2944194996792816
DNR-08744,55-64,WA,Individual,5.0,357.3,71.46000000000001,5.0,255.0,886.0,157.75,0.0,0.0,0.0,0.0,1.0,92.41,1318,0.2,0.2586342009515813,0.0,0.19347496206373294
DNR-08745,65+,CO,Individual,8.0,554.84,69.355,8.0,262.0,1411.0,164.14285714285714,0.0,0.0,0.0,0.0,1.0,65.31,1466,0.125,0.11770960997765122,0.0,0.17871759890859482
DNR-08746,18-24,OH,Corporate,7.0,34947.35,4992.478571428571,7.0,64.0,227.0,27.166666666666668,0.0,0.0,3.0,18268.5,7.0,34947.35,290,1.0,1.0,1.5,0.2206896551724138
DNR-08747,35-44,GA,Individual,3.0,1049.68,349.8933333333334,3.0,82.0,310.0,114.0,0.0,0.0,1.0,928.13,3.0,1049.68,525,1.0,1.0,1.0,0.15619047619047619
DNR-08748,35-44,CA,Corporate,3.0,15861.96,5287.32,3.0,22.0,36.0,7.0,2.0,11078.130000000001,3.0,15861.96,3.0,15861.96,40,1.0,1.0,3.0,0.55
DNR-08749,25-34,CA,Individual,5.0,584.5600000000001,116.912,5.0,3.0,131.0,32.0,2.0,112.44,3.0,450.63,5.0,584.5600000000001,189,1.0,1.0,2.0,0.015873015873015872
DNR-08750,18-24,NC,Individual,3.0,1117.0600000000002,372.3533333333334,3.0,733.0,944.0,105.5,0.0,0.0,0.0,0.0,0.0,0.0,1397,0.0,0.0,0.0,0.5246957766642806
DNR-08751,65+,NC,Individual,8.0,474.84000000000003,59.355000000000004,7.0,5.0,88.0,11.857142857142858,1.0,85.38,8.0,474.84000000000003,8.0,474.84000000000003,91,1.0,1.0,3.5555555555555554,0.054945054945054944
DNR-08752,65+,OH,Individual,6.0,1828.86,304.81,6.0,118.0,232.0,22.8,0.0,0.0,0.0,0.0,6.0,1828.86,274,1.0,1.0,0.0,0.4306569343065693
DNR-08753,55-64,PA,Individual,5.0,2210.17,442.034,5.0,245.0,1369.0,281.0,0.0,0.0,0.0,0.0,1.0,1766.26,1668,0.2,0.7991511965142952,0.0,0.14688249400479617
DNR-08754,35-44,OH,Corporate,10.0,46299.4,4629.9400000000005,10.0,40.0,547.0,56.333333333333336,0.0,0.0,2.0,12284.04,6.0,33639.53,551,0.6,0.7265651390730765,1.1428571428571428,0.07259528130671507
DNR-08755,35-44,CO,Individual,3.0,604.04,201.34666666666666,3.0,662.0,1043.0,190.5,0.0,0.0,0.0,0.0,0.0,0.0,1055,0.0,0.0,0.0,0.6274881516587678
DNR-08756,35-44,NY,Individual,7.0,744.1,106.3,6.0,18.0,112.0,15.666666666666666,2.0,257.46,3.0,297.31,7.0,744.1,120,1.0,1.0,1.5,0.15
DNR-08757,45-54,NC,Individual,6.0,2061.03,343.50500000000005,6.0,43.0,1305.0,252.4,0.0,0.0,1.0,47.17,2.0,79.09,1488,0.3333333333333333,0.038374016875057614,1.3333333333333333,0.02889784946236559
DNR-08758,18-24,TX,Individual,2.0,57.550000000000004,28.775000000000002,2.0,1082.0,1303.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,1466,0.0,0.0,0.0,0.73806275579809
DNR-08759,45-54,OH,Individual,5.0,757.13,151.426,5.0,6.0,292.0,71.5,1.0,35.79,2.0,150.67,5.0,757.1300000000001,469,1.0,1.0000000000000002,1.3333333333333333,0.01279317697228145
DNR-08760,65+,MI,Individual,4.0,137.03,34.2575,4.0,102.0,433.0,110.33333333333333,0.0,0.0,0.0,0.0,2.0,51.58,630,0.5,0.3764139239582573,0.0,0.1619047619047619
DNR-08761,65+,MI,Individual,4.0,784.66,196.165,4.0,27.0,833.0,268.6666666666667,1.0,51.14,1.0,51.14,1.0,51.14,1268,0.25,0.06517472535875411,2.0,0.021293375394321766
DNR-08762,25-34,NC,Individual,7.0,879.22,125.60285714285715,6.0,313.0,743.0,71.66666666666667,0.0,0.0,0.0,0.0,1.0,54.33,749,0.14285714285714285,0.061793407793271304,0.0,0.417890520694259
DNR-08763,55-64,IL,Major Donor,7.0,139617.42,19945.345714285715,7.0,16.0,1327.0,218.5,1.0,4759.75,2.0,31974.05,2.0,31974.05,1506,0.2857142857142857,0.22901189550702195,2.6666666666666665,0.010624169986719787
DNR-08764,35-44,NY,Corporate,5.0,29630.35,5926.07,5.0,278.0,820.0,135.5,0.0,0.0,0.0,0.0,2.0,8874.58,907,0.4,0.2995097931681536,0.0,0.3065049614112459
DNR-08765,25-34,WA,Individual,5.0,1570.11,314.022,5.0,410.0,1303.0,223.25,0.0,0.0,0.0,0.0,0.0,0.0,1330,0.0,0.0,0.0,0.3082706766917293
DNR-08766,45-54,GA,Individual,4.0,718.5899999999999,179.64749999999998,4.0,168.0,1253.0,361.6666666666667,0.0,0.0,0.0,0.0,1.0,61.29,1483,0.25,0.08529203022585899,0.0,0.11328388401888065
DNR-08767,55-64,TX,Individual,4.0,630.06,157.515,4.0,409.0,1375.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,1640,0.0,0.0,0.0,0.24939024390243902
DNR-08768,65+,FL,Individual,9.0,3201.67,355.74111111111114,9.0,131.0,1332.0,150.125,0.0,0.0,0.0,0.0,3.0,821.3000000000001,1397,0.3333333333333333,0.25652237738430256,0.0,0.09377236936292055
DNR-08769,35-44,OH,Individual,8.0,1886.66,235.8325,7.0,2.0,46.0,6.285714285714286,6.0,1797.15,8.0,1886.6599999999999,8.0,1886.6599999999999,50,1.0,0.9999999999999999,3.5555555555555554,0.04
DNR-08770,35-44,CO,Individual,4.0,2358.69,589.6725,3.0,264.0,799.0,178.33333333333334,0.0,0.0,0.0,0.0,2.0,57.449999999999996,1226,0.5,0.024356740394032277,0.0,0.21533442088091354
DNR-08771,25-34,NC,Individual,5.0,245.32999999999998,49.065999999999995,5.0,185.0,765.0,145.0,0.0,0.0,0.0,0.0,2.0,111.13,842,0.4,0.4529816981208984,0.0,0.21971496437054633
DNR-08772,35-44,GA,Individual,2.0,118.42999999999999,59.214999999999996,2.0,75.0,198.0,123.0,0.0,0.0,1.0,46.08,2.0,118.42999999999999,388,1.0,1.0,1.3333333333333333,0.19329896907216496
DNR-08773,45-54,NY,Individual,4.0,244.89999999999998,61.224999999999994,4.0,80.0,1095.0,338.3333333333333,0.0,0.0,1.0,78.67,2.0,121.67,1532,0.5,0.49681502654144555,1.3333333333333333,0.05221932114882506
DNR-08774,18-24,GA,Individual,6.0,728.71,121.45166666666667,6.0,62.0,274.0,42.4,0.0,0.0,1.0,34.2,6.0,728.71,347,1.0,1.0,0.5714285714285714,0.1786743515850144
DNR-08775,55-64,GA,Individual,4.0,370.81,92.7025,4.0,141.0,703.0,187.33333333333334,0.0,0.0,0.0,0.0,2.0,244.83,907,0.5,0.660257274615032,0.0,0.15545755237045203
